"","tool","run","parameter","moment","value"
"7912","nm7",150,"THETA5","prse",NA
"7913","nm7",150,"THETA5","se",NA
"7914","nm7",150,"THETA6","estimate","1.15592"
"7915","nm7",150,"THETA6","prse",NA
"7916","nm7",150,"THETA6","se",NA
"7917","nm7",150,"THETA7","estimate","1.60447"
"7918","nm7",150,"THETA7","prse",NA
"7919","nm7",150,"THETA7","se",NA
"7920","nm7",150,"OMEGA1.1","estimate","0.225041"
"7921","nm7",150,"OMEGA1.1","prse",NA
"7922","nm7",150,"OMEGA1.1","se",NA
"7923","nm7",150,"OMEGA2.1","estimate","0.139934"
"7924","nm7",150,"OMEGA2.1","prse",NA
"7925","nm7",150,"OMEGA2.1","se",NA
"7926","nm7",150,"OMEGA2.2","estimate","0.119673"
"7927","nm7",150,"OMEGA2.2","prse",NA
"7928","nm7",150,"OMEGA2.2","se",NA
"7929","nm7",150,"OMEGA3.1","estimate","-0.00331317"
"7930","nm7",150,"OMEGA3.1","prse",NA
"7931","nm7",150,"OMEGA3.1","se",NA
"7932","nm7",150,"OMEGA3.2","estimate","-0.0293562"
"7933","nm7",150,"OMEGA3.2","prse",NA
"7934","nm7",150,"OMEGA3.2","se",NA
"7935","nm7",150,"OMEGA3.3","estimate","0.0228715"
"7936","nm7",150,"OMEGA3.3","prse",NA
"7937","nm7",150,"OMEGA3.3","se",NA
"7938","nm7",150,"SIGMA1.1","estimate","0.0546645"
"7939","nm7",150,"SIGMA1.1","prse",NA
"7940","nm7",150,"SIGMA1.1","se",NA
"7941","nm7",150,"SIGMA2.1","estimate","0"
"7942","nm7",150,"SIGMA2.1","prse",NA
"7943","nm7",150,"SIGMA2.1","se",NA
"7944","nm7",150,"SIGMA2.2","estimate","0.00727432"
"7945","nm7",150,"SIGMA2.2","prse",NA
"7946","nm7",150,"SIGMA2.2","se",NA
"7947","nm7",150,"cov","status","0"
"7948","nm7",150,"prob","text","150 phase1 2 CMT like 1004 but diff. initial on V3"
"7949","nm7",150,"min","status","0"
"7950","nm7",150,"data","filename","../data/150.csv"
"7951","nm7",151,"ofv","minimum","2337.25495106324"
"7952","nm7",151,"THETA1","estimate","10.3353"
"7953","nm7",151,"THETA1","prse",NA
"7954","nm7",151,"THETA1","se",NA
"7955","nm7",151,"THETA2","estimate","25.6439"
"7956","nm7",151,"THETA2","prse",NA
"7957","nm7",151,"THETA2","se",NA
"7958","nm7",151,"THETA3","estimate","0.0770199"
"7959","nm7",151,"THETA3","prse",NA
"7960","nm7",151,"THETA3","se",NA
"7961","nm7",151,"THETA4","estimate","3.81512"
"7962","nm7",151,"THETA4","prse",NA
"7963","nm7",151,"THETA4","se",NA
"7964","nm7",151,"THETA5","estimate","104.416"
"7965","nm7",151,"THETA5","prse",NA
"7966","nm7",151,"THETA5","se",NA
"7967","nm7",151,"THETA6","estimate","1.10746"
"7968","nm7",151,"THETA6","prse",NA
"7969","nm7",151,"THETA6","se",NA
"7970","nm7",151,"THETA7","estimate","1.01614"
"7971","nm7",151,"THETA7","prse",NA
"7972","nm7",151,"THETA7","se",NA
"7973","nm7",151,"OMEGA1.1","estimate","0.197415"
"7974","nm7",151,"OMEGA1.1","prse",NA
"7975","nm7",151,"OMEGA1.1","se",NA
"7976","nm7",151,"OMEGA2.1","estimate","0.0707318"
"7977","nm7",151,"OMEGA2.1","prse",NA
"7978","nm7",151,"OMEGA2.1","se",NA
"7979","nm7",151,"OMEGA2.2","estimate","0.0438129"
"7980","nm7",151,"OMEGA2.2","prse",NA
"7981","nm7",151,"OMEGA2.2","se",NA
"7982","nm7",151,"OMEGA3.1","estimate","-0.0615362"
"7983","nm7",151,"OMEGA3.1","prse",NA
"7984","nm7",151,"OMEGA3.1","se",NA
"7985","nm7",151,"OMEGA3.2","estimate","-0.0512842"
"7986","nm7",151,"OMEGA3.2","prse",NA
"7987","nm7",151,"OMEGA3.2","se",NA
"7988","nm7",151,"OMEGA3.3","estimate","0.065469"
"7989","nm7",151,"OMEGA3.3","prse",NA
"7990","nm7",151,"OMEGA3.3","se",NA
"7991","nm7",151,"SIGMA1.1","estimate","0.0494436"
"7992","nm7",151,"SIGMA1.1","prse",NA
"7993","nm7",151,"SIGMA1.1","se",NA
"7994","nm7",151,"SIGMA2.1","estimate","0"
"7995","nm7",151,"SIGMA2.1","prse",NA
"7996","nm7",151,"SIGMA2.1","se",NA
"7997","nm7",151,"SIGMA2.2","estimate","0.2998"
"7998","nm7",151,"SIGMA2.2","prse",NA
"7999","nm7",151,"SIGMA2.2","se",NA
"8000","nm7",151,"cov","status","0"
"8001","nm7",151,"prob","text","151 phase1 2 CMT like 1004 but diff. initial on V3"
"8002","nm7",151,"min","status","0"
"8003","nm7",151,"data","filename","../data/151.csv"
"8004","nm7",152,"ofv","minimum","2322.14865381247"
"8005","nm7",152,"THETA1","estimate","9.10417"
"8006","nm7",152,"THETA1","prse",NA
"8007","nm7",152,"THETA1","se",NA
"8008","nm7",152,"THETA2","estimate","23.4622"
"8009","nm7",152,"THETA2","prse",NA
"8010","nm7",152,"THETA2","se",NA
"8011","nm7",152,"THETA3","estimate","0.0713671"
"8012","nm7",152,"THETA3","prse",NA
"8013","nm7",152,"THETA3","se",NA
"8014","nm7",152,"THETA4","estimate","4.06957"
"8015","nm7",152,"THETA4","prse",NA
"8016","nm7",152,"THETA4","se",NA
"8017","nm7",152,"THETA5","estimate","170.783"
"8018","nm7",152,"THETA5","prse",NA
"8019","nm7",152,"THETA5","se",NA
"8020","nm7",152,"THETA6","estimate","1.01239"
"8021","nm7",152,"THETA6","prse",NA
"8022","nm7",152,"THETA6","se",NA
"8023","nm7",152,"THETA7","estimate","1.17639"
"8024","nm7",152,"THETA7","prse",NA
"8025","nm7",152,"THETA7","se",NA
"8026","nm7",152,"OMEGA1.1","estimate","0.280508"
"8027","nm7",152,"OMEGA1.1","prse",NA
"8028","nm7",152,"OMEGA1.1","se",NA
"8029","nm7",152,"OMEGA2.1","estimate","0.171448"
"8030","nm7",152,"OMEGA2.1","prse",NA
"8031","nm7",152,"OMEGA2.1","se",NA
"8032","nm7",152,"OMEGA2.2","estimate","0.129985"
"8033","nm7",152,"OMEGA2.2","prse",NA
"8034","nm7",152,"OMEGA2.2","se",NA
"8035","nm7",152,"OMEGA3.1","estimate","-0.00672612"
"8036","nm7",152,"OMEGA3.1","prse",NA
"8037","nm7",152,"OMEGA3.1","se",NA
"8038","nm7",152,"OMEGA3.2","estimate","-0.0250951"
"8039","nm7",152,"OMEGA3.2","prse",NA
"8040","nm7",152,"OMEGA3.2","se",NA
"8041","nm7",152,"OMEGA3.3","estimate","0.0312304"
"8042","nm7",152,"OMEGA3.3","prse",NA
"8043","nm7",152,"OMEGA3.3","se",NA
"8044","nm7",152,"SIGMA1.1","estimate","0.050204"
"8045","nm7",152,"SIGMA1.1","prse",NA
"8046","nm7",152,"SIGMA1.1","se",NA
"8047","nm7",152,"SIGMA2.1","estimate","0"
"8048","nm7",152,"SIGMA2.1","prse",NA
"8049","nm7",152,"SIGMA2.1","se",NA
"8050","nm7",152,"SIGMA2.2","estimate","0.291289"
"8051","nm7",152,"SIGMA2.2","prse",NA
"8052","nm7",152,"SIGMA2.2","se",NA
"8053","nm7",152,"cov","status","0"
"8054","nm7",152,"prob","text","152 phase1 2 CMT like 1004 but diff. initial on V3"
"8055","nm7",152,"min","status","0"
"8056","nm7",152,"data","filename","../data/152.csv"
"8057","nm7",153,"ofv","minimum","2262.56498450045"
"8058","nm7",153,"THETA1","estimate","10.0949"
"8059","nm7",153,"THETA1","prse",NA
"8060","nm7",153,"THETA1","se",NA
"8061","nm7",153,"THETA2","estimate","26.4813"
"8062","nm7",153,"THETA2","prse",NA
"8063","nm7",153,"THETA2","se",NA
"8064","nm7",153,"THETA3","estimate","0.0716896"
"8065","nm7",153,"THETA3","prse",NA
"8066","nm7",153,"THETA3","se",NA
"8067","nm7",153,"THETA4","estimate","4.23822"
"8068","nm7",153,"THETA4","prse",NA
"8069","nm7",153,"THETA4","se",NA
"8070","nm7",153,"THETA5","estimate","132.38"
"8071","nm7",153,"THETA5","prse",NA
"8072","nm7",153,"THETA5","se",NA
"8073","nm7",153,"THETA6","estimate","0.954482"
"8074","nm7",153,"THETA6","prse",NA
"8075","nm7",153,"THETA6","se",NA
"8076","nm7",153,"THETA7","estimate","1.08001"
"8077","nm7",153,"THETA7","prse",NA
"8078","nm7",153,"THETA7","se",NA
"8079","nm7",153,"OMEGA1.1","estimate","0.192768"
"8080","nm7",153,"OMEGA1.1","prse",NA
"8081","nm7",153,"OMEGA1.1","se",NA
"8082","nm7",153,"OMEGA2.1","estimate","0.0937763"
"8083","nm7",153,"OMEGA2.1","prse",NA
"8084","nm7",153,"OMEGA2.1","se",NA
"8085","nm7",153,"OMEGA2.2","estimate","0.06275"
"8086","nm7",153,"OMEGA2.2","prse",NA
"8087","nm7",153,"OMEGA2.2","se",NA
"8088","nm7",153,"OMEGA3.1","estimate","-0.00826427"
"8089","nm7",153,"OMEGA3.1","prse",NA
"8090","nm7",153,"OMEGA3.1","se",NA
"8091","nm7",153,"OMEGA3.2","estimate","-0.0271846"
"8092","nm7",153,"OMEGA3.2","prse",NA
"8093","nm7",153,"OMEGA3.2","se",NA
"8094","nm7",153,"OMEGA3.3","estimate","0.0487962"
"8095","nm7",153,"OMEGA3.3","prse",NA
"8096","nm7",153,"OMEGA3.3","se",NA
"8097","nm7",153,"SIGMA1.1","estimate","0.0565578"
"8098","nm7",153,"SIGMA1.1","prse",NA
"8099","nm7",153,"SIGMA1.1","se",NA
"8100","nm7",153,"SIGMA2.1","estimate","0"
"8101","nm7",153,"SIGMA2.1","prse",NA
"8102","nm7",153,"SIGMA2.1","se",NA
"8103","nm7",153,"SIGMA2.2","estimate","0.146105"
"8104","nm7",153,"SIGMA2.2","prse",NA
"8105","nm7",153,"SIGMA2.2","se",NA
"8106","nm7",153,"cov","status","0"
"8107","nm7",153,"prob","text","153 phase1 2 CMT like 1004 but diff. initial on V3"
"8108","nm7",153,"min","status","0"
"8109","nm7",153,"data","filename","../data/153.csv"
"8110","nm7",154,"ofv","minimum","2548.93114193795"
"8111","nm7",154,"THETA1","estimate","10.2875"
"8112","nm7",154,"THETA1","prse",NA
"8113","nm7",154,"THETA1","se",NA
"8114","nm7",154,"THETA2","estimate","23.0284"
"8115","nm7",154,"THETA2","prse",NA
"8116","nm7",154,"THETA2","se",NA
"8117","nm7",154,"THETA3","estimate","0.0704724"
"8118","nm7",154,"THETA3","prse",NA
"8119","nm7",154,"THETA3","se",NA
"8120","nm7",154,"THETA4","estimate","3.90305"
"8121","nm7",154,"THETA4","prse",NA
"8122","nm7",154,"THETA4","se",NA
"8123","nm7",154,"THETA5","estimate","104.577"
"8124","nm7",154,"THETA5","prse",NA
"8125","nm7",154,"THETA5","se",NA
"8126","nm7",154,"THETA6","estimate","0.872533"
"8127","nm7",154,"THETA6","prse",NA
"8128","nm7",154,"THETA6","se",NA
"8129","nm7",154,"THETA7","estimate","0.359276"
"8130","nm7",154,"THETA7","prse",NA
"8131","nm7",154,"THETA7","se",NA
"8132","nm7",154,"OMEGA1.1","estimate","0.313186"
"8133","nm7",154,"OMEGA1.1","prse",NA
"8134","nm7",154,"OMEGA1.1","se",NA
"8135","nm7",154,"OMEGA2.1","estimate","0.180796"
"8136","nm7",154,"OMEGA2.1","prse",NA
"8137","nm7",154,"OMEGA2.1","se",NA
"8138","nm7",154,"OMEGA2.2","estimate","0.126077"
"8139","nm7",154,"OMEGA2.2","prse",NA
"8140","nm7",154,"OMEGA2.2","se",NA
"8141","nm7",154,"OMEGA3.1","estimate","-0.0192484"
"8142","nm7",154,"OMEGA3.1","prse",NA
"8143","nm7",154,"OMEGA3.1","se",NA
"8144","nm7",154,"OMEGA3.2","estimate","-0.0429829"
"8145","nm7",154,"OMEGA3.2","prse",NA
"8146","nm7",154,"OMEGA3.2","se",NA
"8147","nm7",154,"OMEGA3.3","estimate","0.0479868"
"8148","nm7",154,"OMEGA3.3","prse",NA
"8149","nm7",154,"OMEGA3.3","se",NA
"8150","nm7",154,"SIGMA1.1","estimate","0.0433888"
"8151","nm7",154,"SIGMA1.1","prse",NA
"8152","nm7",154,"SIGMA1.1","se",NA
"8153","nm7",154,"SIGMA2.1","estimate","0"
"8154","nm7",154,"SIGMA2.1","prse",NA
"8155","nm7",154,"SIGMA2.1","se",NA
"8156","nm7",154,"SIGMA2.2","estimate","0.277273"
"8157","nm7",154,"SIGMA2.2","prse",NA
"8158","nm7",154,"SIGMA2.2","se",NA
"8159","nm7",154,"cov","status","0"
"8160","nm7",154,"prob","text","154 phase1 2 CMT like 1004 but diff. initial on V3"
"8161","nm7",154,"min","status","0"
"8162","nm7",154,"data","filename","../data/154.csv"
"8163","nm7",155,"ofv","minimum","2716.70804867836"
"8164","nm7",155,"THETA1","estimate","6.88586"
"8165","nm7",155,"THETA1","prse",NA
"8166","nm7",155,"THETA1","se",NA
"8167","nm7",155,"THETA2","estimate","18.6092"
"8168","nm7",155,"THETA2","prse",NA
"8169","nm7",155,"THETA2","se",NA
"8170","nm7",155,"THETA3","estimate","0.0667476"
"8171","nm7",155,"THETA3","prse",NA
"8172","nm7",155,"THETA3","se",NA
"8173","nm7",155,"THETA4","estimate","3.27541"
"8174","nm7",155,"THETA4","prse",NA
"8175","nm7",155,"THETA4","se",NA
"8176","nm7",155,"THETA5","estimate","130.866"
"8177","nm7",155,"THETA5","prse",NA
"8178","nm7",155,"THETA5","se",NA
"8179","nm7",155,"THETA6","estimate","0.977917"
"8180","nm7",155,"THETA6","prse",NA
"8181","nm7",155,"THETA6","se",NA
"8182","nm7",155,"THETA7","estimate","1.50392"
"8183","nm7",155,"THETA7","prse",NA
"8184","nm7",155,"THETA7","se",NA
"8185","nm7",155,"OMEGA1.1","estimate","0.180256"
"8186","nm7",155,"OMEGA1.1","prse",NA
"8187","nm7",155,"OMEGA1.1","se",NA
"8188","nm7",155,"OMEGA2.1","estimate","0.133553"
"8189","nm7",155,"OMEGA2.1","prse",NA
"8190","nm7",155,"OMEGA2.1","se",NA
"8191","nm7",155,"OMEGA2.2","estimate","0.115483"
"8192","nm7",155,"OMEGA2.2","prse",NA
"8193","nm7",155,"OMEGA2.2","se",NA
"8194","nm7",155,"OMEGA3.1","estimate","0.0194617"
"8195","nm7",155,"OMEGA3.1","prse",NA
"8196","nm7",155,"OMEGA3.1","se",NA
"8197","nm7",155,"OMEGA3.2","estimate","-0.0130215"
"8198","nm7",155,"OMEGA3.2","prse",NA
"8199","nm7",155,"OMEGA3.2","se",NA
"8200","nm7",155,"OMEGA3.3","estimate","0.0587214"
"8201","nm7",155,"OMEGA3.3","prse",NA
"8202","nm7",155,"OMEGA3.3","se",NA
"8203","nm7",155,"SIGMA1.1","estimate","0.0486405"
"8204","nm7",155,"SIGMA1.1","prse",NA
"8205","nm7",155,"SIGMA1.1","se",NA
"8206","nm7",155,"SIGMA2.1","estimate","0"
"8207","nm7",155,"SIGMA2.1","prse",NA
"8208","nm7",155,"SIGMA2.1","se",NA
"8209","nm7",155,"SIGMA2.2","estimate","0.156374"
"8210","nm7",155,"SIGMA2.2","prse",NA
"8211","nm7",155,"SIGMA2.2","se",NA
"8212","nm7",155,"cov","status","0"
"8213","nm7",155,"prob","text","155 phase1 2 CMT like 1004 but diff. initial on V3"
"8214","nm7",155,"min","status","0"
"8215","nm7",155,"data","filename","../data/155.csv"
"8216","nm7",156,"ofv","minimum","2184.26967357036"
"8217","nm7",156,"THETA1","estimate","9.86874"
"8218","nm7",156,"THETA1","prse",NA
"8219","nm7",156,"THETA1","se",NA
"8220","nm7",156,"THETA2","estimate","21.815"
"8221","nm7",156,"THETA2","prse",NA
"8222","nm7",156,"THETA2","se",NA
"8223","nm7",156,"THETA3","estimate","0.0767768"
"8224","nm7",156,"THETA3","prse",NA
"8225","nm7",156,"THETA3","se",NA
"8226","nm7",156,"THETA4","estimate","3.53798"
"8227","nm7",156,"THETA4","prse",NA
"8228","nm7",156,"THETA4","se",NA
"8229","nm7",156,"THETA5","estimate","131.577"
"8230","nm7",156,"THETA5","prse",NA
"8231","nm7",156,"THETA5","se",NA
"8232","nm7",156,"THETA6","estimate","0.810976"
"8233","nm7",156,"THETA6","prse",NA
"8234","nm7",156,"THETA6","se",NA
"8235","nm7",156,"THETA7","estimate","1.4326"
"8236","nm7",156,"THETA7","prse",NA
"8237","nm7",156,"THETA7","se",NA
"8238","nm7",156,"OMEGA1.1","estimate","0.0737502"
"8239","nm7",156,"OMEGA1.1","prse",NA
"8240","nm7",156,"OMEGA1.1","se",NA
"8241","nm7",156,"OMEGA2.1","estimate","0.0555605"
"8242","nm7",156,"OMEGA2.1","prse",NA
"8243","nm7",156,"OMEGA2.1","se",NA
"8244","nm7",156,"OMEGA2.2","estimate","0.0686191"
"8245","nm7",156,"OMEGA2.2","prse",NA
"8246","nm7",156,"OMEGA2.2","se",NA
"8247","nm7",156,"OMEGA3.1","estimate","-0.00310581"
"8248","nm7",156,"OMEGA3.1","prse",NA
"8249","nm7",156,"OMEGA3.1","se",NA
"8250","nm7",156,"OMEGA3.2","estimate","-0.0303713"
"8251","nm7",156,"OMEGA3.2","prse",NA
"8252","nm7",156,"OMEGA3.2","se",NA
"8253","nm7",156,"OMEGA3.3","estimate","0.0485365"
"8254","nm7",156,"OMEGA3.3","prse",NA
"8255","nm7",156,"OMEGA3.3","se",NA
"8256","nm7",156,"SIGMA1.1","estimate","0.0506869"
"8257","nm7",156,"SIGMA1.1","prse",NA
"8258","nm7",156,"SIGMA1.1","se",NA
"8259","nm7",156,"SIGMA2.1","estimate","0"
"8260","nm7",156,"SIGMA2.1","prse",NA
"8261","nm7",156,"SIGMA2.1","se",NA
"8262","nm7",156,"SIGMA2.2","estimate","0.170367"
"8263","nm7",156,"SIGMA2.2","prse",NA
"8264","nm7",156,"SIGMA2.2","se",NA
"8265","nm7",156,"cov","status","0"
"8266","nm7",156,"prob","text","156 phase1 2 CMT like 1004 but diff. initial on V3"
"8267","nm7",156,"min","status","0"
"8268","nm7",156,"data","filename","../data/156.csv"
"8269","nm7",157,"ofv","minimum","2646.40331687968"
"8270","nm7",157,"THETA1","estimate","12.099"
"8271","nm7",157,"THETA1","prse",NA
"8272","nm7",157,"THETA1","se",NA
"8273","nm7",157,"THETA2","estimate","24.1588"
"8274","nm7",157,"THETA2","prse",NA
"8275","nm7",157,"THETA2","se",NA
"8276","nm7",157,"THETA3","estimate","0.0721133"
"8277","nm7",157,"THETA3","prse",NA
"8278","nm7",157,"THETA3","se",NA
"8279","nm7",157,"THETA4","estimate","3.10718"
"8280","nm7",157,"THETA4","prse",NA
"8281","nm7",157,"THETA4","se",NA
"8282","nm7",157,"THETA5","estimate","112.434"
"8283","nm7",157,"THETA5","prse",NA
"8284","nm7",157,"THETA5","se",NA
"8285","nm7",157,"THETA6","estimate","1.13126"
"8286","nm7",157,"THETA6","prse",NA
"8287","nm7",157,"THETA6","se",NA
"8288","nm7",157,"THETA7","estimate","0.549056"
"8289","nm7",157,"THETA7","prse",NA
"8290","nm7",157,"THETA7","se",NA
"8291","nm7",157,"OMEGA1.1","estimate","0.226394"
"8292","nm7",157,"OMEGA1.1","prse",NA
"8293","nm7",157,"OMEGA1.1","se",NA
"8294","nm7",157,"OMEGA2.1","estimate","0.116832"
"8295","nm7",157,"OMEGA2.1","prse",NA
"8296","nm7",157,"OMEGA2.1","se",NA
"8297","nm7",157,"OMEGA2.2","estimate","0.0816445"
"8298","nm7",157,"OMEGA2.2","prse",NA
"8299","nm7",157,"OMEGA2.2","se",NA
"8300","nm7",157,"OMEGA3.1","estimate","-0.0292164"
"8301","nm7",157,"OMEGA3.1","prse",NA
"8302","nm7",157,"OMEGA3.1","se",NA
"8303","nm7",157,"OMEGA3.2","estimate","-0.0302653"
"8304","nm7",157,"OMEGA3.2","prse",NA
"8305","nm7",157,"OMEGA3.2","se",NA
"8306","nm7",157,"OMEGA3.3","estimate","0.0225979"
"8307","nm7",157,"OMEGA3.3","prse",NA
"8308","nm7",157,"OMEGA3.3","se",NA
"8309","nm7",157,"SIGMA1.1","estimate","0.0466778"
"8310","nm7",157,"SIGMA1.1","prse",NA
"8311","nm7",157,"SIGMA1.1","se",NA
"8312","nm7",157,"SIGMA2.1","estimate","0"
"8313","nm7",157,"SIGMA2.1","prse",NA
"8314","nm7",157,"SIGMA2.1","se",NA
"8315","nm7",157,"SIGMA2.2","estimate","0.477051"
"8316","nm7",157,"SIGMA2.2","prse",NA
"8317","nm7",157,"SIGMA2.2","se",NA
"8318","nm7",157,"cov","status","0"
"8319","nm7",157,"prob","text","157 phase1 2 CMT like 1004 but diff. initial on V3"
"8320","nm7",157,"min","status","0"
"8321","nm7",157,"data","filename","../data/157.csv"
"8322","nm7",158,"ofv","minimum","2606.18413205778"
"8323","nm7",158,"THETA1","estimate","8.28297"
"8324","nm7",158,"THETA1","prse",NA
"8325","nm7",158,"THETA1","se",NA
"8326","nm7",158,"THETA2","estimate","20.5125"
"8327","nm7",158,"THETA2","prse",NA
"8328","nm7",158,"THETA2","se",NA
"8329","nm7",158,"THETA3","estimate","0.067331"
"8330","nm7",158,"THETA3","prse",NA
"8331","nm7",158,"THETA3","se",NA
"8332","nm7",158,"THETA4","estimate","3.50356"
"8333","nm7",158,"THETA4","prse",NA
"8334","nm7",158,"THETA4","se",NA
"8335","nm7",158,"THETA5","estimate","163.001"
"8336","nm7",158,"THETA5","prse",NA
"8337","nm7",158,"THETA5","se",NA
"8338","nm7",158,"THETA6","estimate","1.00004"
"8339","nm7",158,"THETA6","prse",NA
"8340","nm7",158,"THETA6","se",NA
"8341","nm7",158,"THETA7","estimate","1.16217"
"8342","nm7",158,"THETA7","prse",NA
"8343","nm7",158,"THETA7","se",NA
"8344","nm7",158,"OMEGA1.1","estimate","0.27597"
"8345","nm7",158,"OMEGA1.1","prse",NA
"8346","nm7",158,"OMEGA1.1","se",NA
"8347","nm7",158,"OMEGA2.1","estimate","0.141538"
"8348","nm7",158,"OMEGA2.1","prse",NA
"8349","nm7",158,"OMEGA2.1","se",NA
"8350","nm7",158,"OMEGA2.2","estimate","0.0886936"
"8351","nm7",158,"OMEGA2.2","prse",NA
"8352","nm7",158,"OMEGA2.2","se",NA
"8353","nm7",158,"OMEGA3.1","estimate","0.022605"
"8354","nm7",158,"OMEGA3.1","prse",NA
"8355","nm7",158,"OMEGA3.1","se",NA
"8356","nm7",158,"OMEGA3.2","estimate","-0.0168009"
"8357","nm7",158,"OMEGA3.2","prse",NA
"8358","nm7",158,"OMEGA3.2","se",NA
"8359","nm7",158,"OMEGA3.3","estimate","0.0519307"
"8360","nm7",158,"OMEGA3.3","prse",NA
"8361","nm7",158,"OMEGA3.3","se",NA
"8362","nm7",158,"SIGMA1.1","estimate","0.0400468"
"8363","nm7",158,"SIGMA1.1","prse",NA
"8364","nm7",158,"SIGMA1.1","se",NA
"8365","nm7",158,"SIGMA2.1","estimate","0"
"8366","nm7",158,"SIGMA2.1","prse",NA
"8367","nm7",158,"SIGMA2.1","se",NA
"8368","nm7",158,"SIGMA2.2","estimate","0.22267"
"8369","nm7",158,"SIGMA2.2","prse",NA
"8370","nm7",158,"SIGMA2.2","se",NA
"8371","nm7",158,"cov","status","0"
"8372","nm7",158,"prob","text","158 phase1 2 CMT like 1004 but diff. initial on V3"
"8373","nm7",158,"min","status","0"
"8374","nm7",158,"data","filename","../data/158.csv"
"8375","nm7",159,"ofv","minimum","2607.20050298372"
"8376","nm7",159,"THETA1","estimate","8.58344"
"8377","nm7",159,"THETA1","prse",NA
"8378","nm7",159,"THETA1","se",NA
"8379","nm7",159,"THETA2","estimate","18.1619"
"8380","nm7",159,"THETA2","prse",NA
"8381","nm7",159,"THETA2","se",NA
"8382","nm7",159,"THETA3","estimate","0.0584668"
"8383","nm7",159,"THETA3","prse",NA
"8384","nm7",159,"THETA3","se",NA
"8385","nm7",159,"THETA4","estimate","2.03142"
"8386","nm7",159,"THETA4","prse",NA
"8387","nm7",159,"THETA4","se",NA
"8388","nm7",159,"THETA5","estimate","69.502"
"8389","nm7",159,"THETA5","prse",NA
"8390","nm7",159,"THETA5","se",NA
"8391","nm7",159,"THETA6","estimate","1.09231"
"8392","nm7",159,"THETA6","prse",NA
"8393","nm7",159,"THETA6","se",NA
"8394","nm7",159,"THETA7","estimate","1.43926"
"8395","nm7",159,"THETA7","prse",NA
"8396","nm7",159,"THETA7","se",NA
"8397","nm7",159,"OMEGA1.1","estimate","0.20928"
"8398","nm7",159,"OMEGA1.1","prse",NA
"8399","nm7",159,"OMEGA1.1","se",NA
"8400","nm7",159,"OMEGA2.1","estimate","0.13919"
"8401","nm7",159,"OMEGA2.1","prse",NA
"8402","nm7",159,"OMEGA2.1","se",NA
"8403","nm7",159,"OMEGA2.2","estimate","0.136786"
"8404","nm7",159,"OMEGA2.2","prse",NA
"8405","nm7",159,"OMEGA2.2","se",NA
"8406","nm7",159,"OMEGA3.1","estimate","0.0290067"
"8407","nm7",159,"OMEGA3.1","prse",NA
"8408","nm7",159,"OMEGA3.1","se",NA
"8409","nm7",159,"OMEGA3.2","estimate","-0.0183177"
"8410","nm7",159,"OMEGA3.2","prse",NA
"8411","nm7",159,"OMEGA3.2","se",NA
"8412","nm7",159,"OMEGA3.3","estimate","0.0360238"
"8413","nm7",159,"OMEGA3.3","prse",NA
"8414","nm7",159,"OMEGA3.3","se",NA
"8415","nm7",159,"SIGMA1.1","estimate","0.0477686"
"8416","nm7",159,"SIGMA1.1","prse",NA
"8417","nm7",159,"SIGMA1.1","se",NA
"8418","nm7",159,"SIGMA2.1","estimate","0"
"8419","nm7",159,"SIGMA2.1","prse",NA
"8420","nm7",159,"SIGMA2.1","se",NA
"8421","nm7",159,"SIGMA2.2","estimate","0.198098"
"8422","nm7",159,"SIGMA2.2","prse",NA
"8423","nm7",159,"SIGMA2.2","se",NA
"8424","nm7",159,"cov","status","0"
"8425","nm7",159,"prob","text","159 phase1 2 CMT like 1004 but diff. initial on V3"
"8426","nm7",159,"min","status","0"
"8427","nm7",159,"data","filename","../data/159.csv"
"8428","nm7",160,"ofv","minimum","2684.34175914931"
"8429","nm7",160,"THETA1","estimate","9.45233"
"8430","nm7",160,"THETA1","prse",NA
"8431","nm7",160,"THETA1","se",NA
"8432","nm7",160,"THETA2","estimate","23.2708"
"8433","nm7",160,"THETA2","prse",NA
"8434","nm7",160,"THETA2","se",NA
"8435","nm7",160,"THETA3","estimate","0.0765961"
"8436","nm7",160,"THETA3","prse",NA
"8437","nm7",160,"THETA3","se",NA
"8438","nm7",160,"THETA4","estimate","3.87243"
"8439","nm7",160,"THETA4","prse",NA
"8440","nm7",160,"THETA4","se",NA
"8441","nm7",160,"THETA5","estimate","109.428"
"8442","nm7",160,"THETA5","prse",NA
"8443","nm7",160,"THETA5","se",NA
"8444","nm7",160,"THETA6","estimate","0.883026"
"8445","nm7",160,"THETA6","prse",NA
"8446","nm7",160,"THETA6","se",NA
"8447","nm7",160,"THETA7","estimate","1.06561"
